State Code,Dist.Code,State,Area Name,No_HH,F_SC,M_ST,F_ST,M_LIT,M_ILL,MAINWORK_M,MAIN_CL_M,MAIN_AL_M,MAIN_HH_M,MARGWORK_M,MARG_HH_F,MARG_OT_F,MARGWORK_3_6_M,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_F,MARG_CL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_M,MARG_HH_0_3_F
20,347,Jharkhand,Chatra,17729.0,16817.0,1498.0,2201.0,21172.0,14095.0,6725.0,2239.0,2139.0,193.0,6122.0,471.0,1221.0,22420.0,5173.0,8616.0,876.0,1650.0,141.0,356.0,876.0,949.0,418.0,527.0,1337.0
20,348,Jharkhand,Kodarma,12478.0,6531.0,216.0,273.0,18237.0,9290.0,6906.0,1673.0,1126.0,126.0,3780.0,170.0,965.0,16841.0,2871.0,4818.0,683.0,1855.0,85.0,122.0,718.0,909.0,1110.0,145.0,596.0
20,349,Jharkhand,Giridih,36992.0,18665.0,5977.0,8514.0,54412.0,31908.0,17771.0,4775.0,3058.0,498.0,18569.0,1057.0,3042.0,49980.0,14831.0,22945.0,2111.75,4401.625,311.0,680.0,2272.0,3550.75,1258.375,1400.25,3829.875
20,350,Jharkhand,Deoghar,21903.0,7940.0,5286.0,8227.0,30323.0,17318.0,12634.0,2208.0,2644.0,559.0,8032.0,909.0,1308.0,26975.0,6727.0,8031.0,1194.0,1596.0,254.0,710.0,1028.0,1305.0,600.0,754.0,1739.0
20,351,Jharkhand,Godda,25344.0,4994.0,12133.0,20321.0,24947.0,18895.0,9270.0,2748.0,3539.0,240.0,10462.0,444.0,903.0,24110.0,8400.0,13373.0,1631.0,2824.0,113.0,327.0,667.0,2062.0,1240.0,1372.0,3784.0
20,352,Jharkhand,Sahibganj,26278.0,4389.0,13151.0,21801.0,22236.0,20215.0,13641.0,2932.0,5149.0,346.0,5390.0,834.0,2140.0,23420.0,4408.0,9236.0,810.0,1553.0,128.0,690.0,1682.0,982.0,335.0,568.0,1752.0
20,353,Jharkhand,Pakur,22280.0,1846.0,15707.0,26074.0,15936.0,16751.0,9558.0,2209.0,2456.0,191.0,5383.0,510.0,1284.0,17746.0,4386.0,9739.0,984.0,2385.0,91.0,350.0,1000.0,997.0,362.0,575.0,1494.0
20,354,Jharkhand,Dhanbad,53278.0,29255.0,10729.0,15990.0,74695.0,31636.0,28937.0,1129.0,1280.0,583.0,13899.0,715.0,7767.0,63495.0,11635.0,12508.0,1219.0,2367.0,314.0,543.0,6341.0,2264.0,985.0,420.0,1236.0
20,355,Jharkhand,Bokaro,33316.0,14199.0,8606.0,13597.0,43261.0,17367.0,14175.0,1174.0,753.0,337.0,9276.0,599.0,4617.0,37177.0,7358.0,9929.0,1214.0,2335.0,174.0,449.0,3578.0,1918.0,1258.375,514.0,1625.0
20,356,Jharkhand,Lohardaga,12099.0,1016.0,12359.0,19627.0,12492.0,5848.0,3544.0,1441.0,804.0,65.0,4032.0,142.0,685.0,10764.0,2843.0,6631.0,957.0,2298.0,27.0,110.0,505.0,1189.0,837.0,539.0,1241.0
20,357,Jharkhand,Purbi Singhbhum,58939.0,9265.0,18704.375,30556.375,71896.0,24252.0,34306.0,1897.0,1899.0,608.0,13475.0,733.0,4633.0,48367.0,11297.0,17872.0,1834.0,2755.0,240.0,582.0,3704.0,2178.0,761.0,1044.0,3147.0
20,358,Jharkhand,Palamu,28709.0,21736.0,5502.0,8113.0,36392.0,19705.0,9553.0,1790.0,2684.0,225.0,11189.0,641.0,2520.0,35355.0,8635.0,12481.0,992.0,1747.0,217.0,413.0,1776.0,2554.0,768.0,1400.25,3377.0
20,359,Jharkhand,Latehar,13057.0,7305.0,11296.0,17443.0,14001.0,8948.0,3464.0,1193.0,953.0,73.0,5387.0,424.0,1405.0,14098.0,4217.0,8412.0,1092.0,2193.0,107.0,281.0,988.0,1170.0,692.0,576.0,1400.0
20,360,Jharkhand,Hazaribagh,33278.0,18590.0,4176.0,6722.0,44524.0,20362.0,14505.0,3519.0,1553.0,329.0,10274.0,552.0,2678.0,40107.0,8539.0,15099.0,2111.75,4401.625,184.0,414.0,2080.0,1735.0,1258.375,656.0,2000.0
20,361,Jharkhand,Ramgarh,15442.0,5905.0,7222.0,10849.0,20593.0,7352.0,7591.0,1440.0,717.0,182.0,2958.0,165.0,1677.0,17396.0,2328.0,3378.0,406.0,934.0,64.0,133.0,1272.0,630.0,330.0,166.0,358.0
20,362,Jharkhand,Dumka,35313.0,4812.0,18704.375,30556.375,34253.0,21378.0,11410.0,3584.0,3388.0,361.0,16149.0,986.0,2123.0,28072.0,13340.0,22780.0,2111.75,4401.625,266.0,675.0,1592.0,2809.0,1258.375,1400.25,3829.875
20,363,Jharkhand,Jamtara,14823.0,3901.0,7562.0,12538.0,15314.0,8450.0,4859.0,1260.0,1043.0,164.0,6526.0,246.0,1031.0,12379.0,5549.0,6809.0,1439.0,2130.0,136.0,191.0,789.0,977.0,551.0,517.0,1210.0
20,364,Jharkhand,Ranchi,68401.0,9618.0,18704.375,30556.375,88813.0,28299.0,34267.0,6634.0,3696.0,1027.0,15268.0,1279.0,7146.0,67577.0,12437.0,23081.0,2111.75,4401.625,356.0,918.0,5894.0,2831.0,1258.375,972.0,2563.0
20,365,Jharkhand,Khunti,15082.0,1531.0,17464.0,27836.0,15652.0,7000.0,6011.0,3927.0,595.0,131.0,4094.0,333.0,833.0,12547.0,3348.0,7366.0,1702.0,3894.0,110.0,268.0,615.0,746.0,784.0,198.0,594.0
20,366,Jharkhand,Gumla,24764.0,1932.0,18704.375,30556.375,27039.0,12630.0,10024.0,6535.0,1244.0,216.0,6442.0,338.0,1012.0,23203.0,5009.0,12245.0,2111.75,4401.625,94.0,263.0,730.0,1433.0,1258.375,390.0,1077.0
20,367,Jharkhand,Simdega,16238.0,2833.0,18164.0,28565.0,16717.0,7478.0,6475.0,3811.0,1381.0,139.0,4644.0,148.0,520.0,13076.0,3838.0,8835.0,1641.0,3904.0,61.0,117.0,419.0,806.0,803.0,334.0,824.0
20,368,Jharkhand,Pashchimi Singhbhum,49350.0,4932.0,18704.375,30556.375,47821.0,27394.0,19154.0,6372.0,4154.0,566.0,16227.0,898.0,3947.0,39834.0,13014.0,28042.0,2111.75,4401.625,289.0,725.0,2316.0,3213.0,1258.375,1400.25,3829.875
20,369,Jharkhand,Saraikela-Kharsawan,27323.0,3919.0,18704.375,30494.0,28371.0,12680.0,11200.0,2560.0,1446.0,183.0,7934.0,345.0,2091.0,21917.0,6569.0,12677.0,1705.0,3357.0,122.0,245.0,1560.0,1365.0,766.0,732.0,1958.0
21,370,Odisha,Bargarh,37983.0,14850.0,6948.0,15010.0,25041.0,6160.0,12828.0,3818.0,4143.0,698.0,5293.0,544.0,1318.0,13080.0,4489.0,13168.0,467.0,1092.0,129.0,430.0,1011.0,804.0,316.0,539.0,2530.0
21,371,Odisha,Jharsuguda,15704.0,6620.0,6034.0,11127.0,14446.0,3526.0,6942.0,877.0,633.0,186.0,2550.0,656.0,1718.0,8480.0,2118.0,4252.0,145.0,266.0,100.0,522.0,1379.0,432.0,65.0,165.0,497.0
21,372,Odisha,Sambalpur,31217.0,12511.0,12130.0,22539.0,26781.0,7228.0,13258.0,2194.0,2602.0,550.0,5387.0,2148.625,2796.0,15364.0,4548.0,10051.0,334.0,486.0,231.0,1606.5,2228.0,839.0,128.0,360.0,1080.0
21,373,Odisha,Debagarh,8438.0,2789.0,3720.0,6412.0,6657.0,2081.0,2359.0,726.0,645.0,101.0,2277.0,187.0,676.0,4102.0,1853.0,4037.0,182.0,341.0,63.0,144.0,510.0,424.0,111.0,289.0,849.0
21,374,Odisha,Sundargarh,60423.0,13691.0,18704.375,30556.375,55975.0,20408.0,24400.0,5054.0,2088.0,760.0,12995.0,843.0,6099.0,38988.0,10327.0,20431.0,1557.0,2212.0,370.0,588.0,4463.0,2668.0,711.0,1139.0,3606.0
21,375,Odisha,Kendujhar,45051.0,11203.0,18704.375,30556.375,36566.0,18239.0,15849.0,4298.0,2495.0,365.0,9388.0,847.0,3681.0,29568.0,7425.0,17321.0,945.0,1307.0,181.0,633.0,2518.0,1963.0,270.0,1168.0,3409.0
21,376,Odisha,Mayurbhanj,89965.0,13165.0,18704.375,30556.375,63489.0,32787.0,23587.0,6605.0,5796.0,936.0,20094.375,2148.625,8879.0,48374.0,16859.5,31227.75,2111.75,2781.0,603.0,1606.5,6536.0,3550.75,746.0,1400.25,3829.875
21,377,Odisha,Baleshwar,61254.0,23647.0,12390.0,20038.0,60378.0,19346.0,31264.0,9659.0,7983.0,976.0,10539.0,874.0,3260.0,37921.0,8505.0,15513.0,1130.0,1952.0,329.0,644.0,2612.0,2034.0,1041.0,1235.0,3292.0
21,378,Odisha,Bhadrak,35099.0,15943.0,1287.0,2026.0,42621.0,12585.0,18439.0,6007.0,4162.0,603.0,7264.0,335.0,1703.0,29503.0,6003.0,4238.0,929.0,509.0,223.0,238.0,1321.0,1261.0,246.0,707.0,801.0
21,379,Odisha,Kendrapara ,49085.0,18346.0,329.0,518.0,53807.0,13540.0,21793.0,6617.0,4844.0,764.0,8208.0,592.0,2679.0,37346.0,6987.0,6229.0,1001.0,895.0,296.0,433.0,2137.0,1221.0,564.0,616.0,982.0
21,380,Odisha,Jagatsinghapur ,31880.0,13444.0,294.0,459.0,35519.0,7428.0,15871.0,3907.0,3074.0,578.0,5208.0,378.0,2096.0,21868.0,4553.0,5112.0,567.0,694.0,205.0,287.0,1757.0,655.0,170.0,307.0,496.0
21,381,Odisha,Cuttack,67863.0,29408.0,3774.0,6253.0,86071.0,18932.0,45078.0,4438.0,6670.0,2362.0,11305.0,1064.0,5803.0,48620.0,9490.0,10618.0,556.0,553.0,546.0,824.0,4711.0,1815.0,140.0,807.0,1546.0
21,382,Odisha,Jajapur  ,49706.0,19620.0,5917.0,9597.0,51120.0,15299.0,21459.0,4232.0,5444.0,807.0,7953.0,433.0,2304.0,37007.0,6785.0,5322.0,541.0,345.0,317.0,321.0,1854.0,1168.0,79.0,642.0,766.0
21,383,Odisha,Dhenkanal,32326.0,12877.0,6169.0,9984.0,32320.0,9454.0,13975.0,2005.0,3068.0,634.0,6963.0,469.0,2278.0,20836.0,5774.0,6837.0,362.0,252.0,227.0,320.0,1647.0,1189.0,55.0,627.0,1384.0
21,384,Odisha,Anugul  ,31223.0,13581.0,6716.0,11036.0,30596.0,9165.0,12676.0,2272.0,1892.0,766.0,6802.0,1033.0,3135.0,20283.0,5354.0,9500.0,537.0,811.0,320.0,817.0,2268.0,1448.0,224.0,693.0,1708.0
21,385,Odisha,Nayagarh  ,21892.0,7407.0,1891.0,3405.0,21765.0,5643.0,9890.0,2143.0,2431.0,412.0,4016.0,627.0,1485.0,13502.0,3394.0,3557.0,270.0,251.0,200.0,423.0,1054.0,622.0,73.0,270.0,498.0
21,386,Odisha,Khordha ,55071.0,17568.0,4212.0,7135.0,69831.0,16479.0,35277.0,3532.0,3453.0,1729.0,8044.0,981.0,4983.0,42989.0,6930.0,7271.0,464.0,385.0,406.0,777.0,4168.0,1114.0,143.0,371.0,560.0
21,387,Odisha,Puri,37823.0,15478.0,188.0,323.0,47665.0,10635.0,24706.0,5737.0,3516.0,1009.0,6424.0,595.0,2928.0,27170.0,5524.0,6447.0,621.0,578.0,249.0,465.0,2297.0,900.0,228.0,397.0,892.0
21,388,Odisha,Ganjam,134239.0,64439.0,4435.0,7859.0,134803.0,54123.0,60452.0,10849.0,9815.0,2466.875,20094.375,1573.0,9393.625,98466.0,16859.5,31227.75,1674.0,2750.0,603.0,1204.0,7776.0,3550.75,726.0,1400.25,3829.875
21,389,Odisha,Gajapati,21947.0,4816.0,10846.0,20507.0,15292.0,9764.0,7892.0,1763.0,2686.0,138.0,4573.0,259.0,2391.0,12591.0,3790.0,9691.0,320.0,690.0,96.0,193.0,1747.0,783.0,145.0,424.0,1384.0
21,390,Odisha,Kandhamal,23649.0,7729.0,10980.0,23018.0,16012.0,6318.0,5215.0,1356.0,1151.0,110.0,4738.0,660.0,3086.0,12377.0,3771.0,10468.0,339.0,723.0,73.0,435.0,2159.0,967.0,191.0,487.0,1747.0
21,391,Odisha,Baudh,10665.0,4806.0,1260.0,2778.0,6685.0,1987.0,2597.0,951.0,674.0,121.0,1698.0,247.0,656.0,4377.0,1443.0,4255.0,173.0,320.0,55.0,165.0,477.0,255.0,52.0,152.0,622.0
21,392,Odisha,Subarnapur,14420.0,6879.0,1484.0,2840.0,9620.0,2347.0,3796.0,1209.0,1201.0,254.0,2271.0,272.0,827.0,5900.0,1967.0,5228.0,174.0,296.0,66.0,185.0,618.0,304.0,80.0,216.0,843.0
21,393,Odisha,Balangir,44962.0,15572.0,9068.0,19291.0,28731.0,11201.0,11511.0,2687.0,2877.0,510.0,7606.0,662.0,3453.0,20815.0,6388.0,14664.0,564.0,954.0,166.0,455.0,2641.0,1218.0,252.0,778.0,3146.0
21,394,Odisha,Nuapada,17773.0,5394.0,5425.0,11862.0,10030.0,5340.0,3707.0,1455.0,869.0,96.0,3262.0,238.0,870.0,8401.0,2628.0,7414.0,348.0,897.0,49.0,183.0,669.0,634.0,253.0,410.0,1386.0
21,395,Odisha,Kalahandi,41095.0,16224.0,10140.0,22324.0,22844.0,10244.0,7584.0,1442.0,2683.0,176.0,7252.0,479.0,2409.0,18252.0,6109.0,16916.0,466.0,974.0,158.0,330.0,1842.0,1143.0,258.0,764.0,3435.0
21,396,Odisha,Rayagada  ,37386.0,11230.0,18704.375,30556.375,21469.0,15768.0,10293.0,2424.0,2816.0,293.0,8216.0,552.0,3075.0,18728.0,7167.0,19055.0,579.0,1117.0,129.0,366.0,2430.0,1049.0,200.0,691.0,2921.0
21,397,Odisha,Nabarangapur ,29737.0,10229.0,15707.0,30556.375,17251.0,13500.0,8280.0,3262.0,2063.0,166.0,7054.0,506.0,2062.0,15417.0,5964.0,14902.0,724.0,1131.0,140.0,388.0,1572.0,1090.0,249.0,713.0,2957.0
21,398,Odisha,Koraput,46307.0,12773.0,17448.0,30556.375,22599.0,15427.0,11186.0,2816.0,2280.0,307.0,6684.0,497.0,3686.0,20156.0,5561.0,17362.0,665.0,1942.0,130.0,383.0,2884.0,1123.0,433.0,588.0,2689.0
21,399,Odisha,Malkangiri  ,17890.0,9192.0,8911.0,19428.0,10459.0,8634.0,6028.0,3766.0,788.0,62.0,3144.0,626.0,1093.0,9921.0,2598.0,8120.0,651.0,1535.0,50.0,474.0,826.0,546.0,319.0,253.0,973.0
22,400,Chhattisgarh,Koriya,18438.0,3026.0,9920.0,17820.0,15573.0,5677.0,6250.0,2024.0,947.0,90.0,3747.0,140.0,1128.0,11253.0,2873.0,6747.0,712.0,2119.0,36.0,97.0,801.0,874.0,725.0,395.0,1024.0
22,401,Chhattisgarh,Surguja,52549.0,5824.0,18704.375,30556.375,37174.0,19845.0,15745.0,6979.0,4036.0,137.0,9458.0,220.0,1360.0,31816.0,7500.0,23900.0,1589.0,4401.625,67.0,148.0,990.0,1958.0,1258.375,1160.0,3829.875
22,402,Chhattisgarh,Jashpur ,22505.0,2969.0,14874.0,28493.0,16925.0,6220.0,7869.0,3593.0,2569.0,76.0,4190.0,113.0,678.0,11086.0,2907.0,9538.0,854.0,3256.0,34.0,85.0,477.0,1283.0,1081.0,572.0,1840.0
22,403,Chhattisgarh,Raigarh,45687.0,15036.0,13730.0,28858.0,31549.0,8838.0,14700.0,3487.0,4516.0,174.0,4376.0,143.0,1099.0,21311.0,3549.0,11054.0,454.0,1771.0,30.0,111.0,777.0,827.0,591.0,480.0,1947.0
22,404,Chhattisgarh,Korba ,35556.0,7276.0,16197.0,30556.375,28548.0,9380.0,12315.0,2313.0,3437.0,184.0,5127.0,144.0,1391.0,20486.0,4274.0,10911.0,406.0,1171.0,48.0,112.0,990.0,853.0,301.0,507.0,1837.0
22,405,Chhattisgarh,Janjgir - Champa,52653.0,27977.0,7282.0,13715.0,43802.0,13151.0,16568.0,4781.0,5549.0,394.0,12119.0,273.0,1937.0,28266.0,8464.0,20555.0,1625.0,4200.0,106.0,193.0,1310.0,3550.75,1258.375,1400.25,3829.875
22,406,Chhattisgarh,Bilaspur,79023.0,31270.0,17111.0,30556.375,66439.0,23219.0,29730.0,4335.0,8224.0,535.0,10160.0,475.0,3164.0,49768.0,7994.0,21516.0,1068.0,2540.0,132.0,343.0,2271.0,2166.0,952.0,1283.0,3829.875
22,407,Chhattisgarh,Kabeerdham,19113.0,6120.0,4258.0,8848.0,12033.0,6602.0,6171.0,1996.0,2413.0,58.0,1482.0,14.0,251.0,10982.0,1247.0,4573.0,141.0,538.0,3.0,10.0,180.0,235.0,151.0,139.0,748.0
22,408,Chhattisgarh,Rajnandgaon,47905.0,13100.0,16663.0,29895.0,44364.0,14014.0,22371.0,7470.0,5385.0,328.0,6124.0,162.0,970.0,29883.0,4952.0,14031.0,1192.0,3625.0,35.0,129.0,756.0,1172.0,1029.0,590.0,2200.0
22,409,Chhattisgarh,Durg,90063.0,29884.0,17004.0,30024.0,90803.0,25195.0,47704.0,7728.0,11133.0,754.0,8694.0,240.0,2449.0,59600.0,7165.0,17990.0,728.0,2329.0,98.0,175.0,1861.0,1529.0,693.0,729.0,2760.0
22,410,Chhattisgarh,Raipur,110638.0,46748.0,16942.0,30556.375,108124.0,34200.0,52507.0,7113.0,10939.0,1188.0,13921.0,477.0,4415.0,75896.0,11734.0,28644.0,1258.0,3273.0,163.0,361.0,3599.0,2187.0,726.0,1346.0,3829.875
22,411,Chhattisgarh,Mahasamund,33443.0,9602.0,8539.0,18411.0,21611.0,6636.0,9788.0,2260.0,4054.0,124.0,3140.0,64.0,574.0,15319.0,2725.0,9235.0,312.0,1038.0,12.0,42.0,404.0,415.0,271.0,283.0,1828.0
22,412,Chhattisgarh,Dhamtari ,24280.0,4475.0,8372.0,15565.0,21268.0,5644.0,12135.0,3221.0,4306.0,214.0,1730.0,64.0,496.0,13047.0,1339.0,4064.0,131.0,599.0,26.0,51.0,383.0,391.0,209.0,239.0,863.0
22,413,Chhattisgarh,Uttar Bastar Kanker,26365.0,3066.0,18704.375,30556.375,25897.0,8847.0,14185.0,7514.0,3321.0,208.0,3883.0,133.0,746.0,16676.0,3275.0,8542.0,796.0,2345.0,31.0,83.0,506.0,608.0,495.0,334.0,1077.0
22,414,Chhattisgarh,Bastar,44649.0,3352.0,18704.375,30556.375,33654.0,18203.0,16366.0,6108.0,3147.0,234.0,9511.0,218.0,2886.0,25980.0,7459.0,21638.0,1711.0,4401.625,63.0,162.0,1693.0,2052.0,1103.0,947.0,3771.0
22,415,Chhattisgarh,Narayanpur,4557.0,388.0,4816.0,8347.0,3391.0,2884.0,1894.0,1182.0,145.0,12.0,1118.0,65.0,253.0,3263.0,923.0,2365.0,491.0,1196.0,6.0,54.0,145.0,195.0,233.0,56.0,256.0
22,416,Chhattisgarh,Dakshin Bastar Dantewada,18782.0,1103.0,14385.0,30198.0,9336.0,9794.0,6475.0,3912.0,775.0,50.0,3052.0,97.0,641.0,9603.0,2542.0,8501.0,796.0,3456.0,19.0,83.0,449.0,510.0,484.0,261.0,785.0
22,417,Chhattisgarh,Bijapur,8410.0,838.0,7506.0,14333.0,4387.0,5177.0,2281.0,1391.0,412.0,19.0,2049.0,114.0,176.0,5234.0,1739.0,5044.0,612.0,1698.0,13.0,103.0,112.0,310.0,229.0,197.0,699.0
23,418,Madhya Pradesh,Sheopur ,9641.0,3302.0,3203.0,5300.0,7889.0,4846.0,4325.0,1452.0,1417.0,49.0,1333.0,64.0,378.0,7077.0,1135.0,2637.0,84.0,347.0,25.0,52.0,293.0,198.0,110.0,119.0,363.0
23,419,Madhya Pradesh,Morena,25081.0,14558.0,493.0,737.0,34370.0,13717.0,15547.0,5793.0,2885.0,288.0,3740.0,350.0,2462.0,28800.0,3146.0,4650.0,334.0,733.0,99.0,243.0,2090.0,594.0,151.0,240.0,426.0
23,420,Madhya Pradesh,Bhind,24333.0,13795.0,252.0,289.0,37039.0,13513.0,15978.0,5807.0,4354.0,276.0,3682.0,125.0,872.0,30892.0,3249.0,2674.0,269.0,408.0,87.0,109.0,734.0,433.0,123.0,232.0,305.0
23,421,Madhya Pradesh,Gwalior,38837.0,20052.0,3399.0,4609.0,59800.0,21322.0,32198.0,2629.0,2425.0,938.0,5299.0,325.0,2487.0,43625.0,4469.0,4792.0,197.0,442.0,188.0,255.0,2077.0,830.0,132.0,209.0,473.0
23,422,Madhya Pradesh,Datia,10990.0,6025.0,458.0,694.0,12431.0,4292.0,6521.0,2005.0,1507.0,141.0,1187.0,135.0,372.0,9015.0,1029.0,2152.0,145.0,594.0,22.0,108.0,313.0,158.0,133.0,61.0,203.0
23,423,Madhya Pradesh,Shivpuri,25845.0,10464.0,6692.0,10941.0,24288.0,12997.0,13240.0,4728.0,3409.0,183.0,3495.0,208.0,1435.0,20550.0,3007.0,6695.0,398.0,1556.0,68.0,151.0,1186.0,488.0,319.0,208.0,555.0
23,424,Madhya Pradesh,Tikamgarh,18647.0,10499.0,1472.0,2398.0,18273.0,9185.0,9154.0,3373.0,2219.0,198.0,2718.0,201.0,910.0,15586.0,2285.0,5042.0,363.0,1387.0,81.0,164.0,717.0,433.0,299.0,168.0,434.0
23,425,Madhya Pradesh,Chhatarpur,28139.0,16938.0,1743.0,2924.0,27418.0,13406.0,13343.0,3797.0,2983.0,411.0,3839.0,512.0,1542.0,23642.0,3211.0,6620.0,384.0,1208.0,133.0,399.0,1157.0,628.0,325.0,235.0,745.0
23,426,Madhya Pradesh,Panna,21651.0,7753.0,4865.0,8072.0,17520.0,7869.0,7388.0,1882.0,2547.0,180.0,3616.0,266.0,1189.0,14385.0,2881.0,5600.0,316.0,918.0,91.0,190.0,871.0,735.0,297.0,417.0,1205.0
23,427,Madhya Pradesh,Sagar,50475.0,24218.0,6220.0,10128.0,56450.0,17571.0,30249.0,3716.0,8748.0,2466.875,6636.0,2148.625,1969.0,37136.0,5631.0,9288.0,301.0,730.0,520.0,1606.5,1642.0,1005.0,225.0,558.0,1119.0
23,428,Madhya Pradesh,Damoh,31897.0,12466.0,4578.0,7759.0,27240.0,10397.0,13644.0,1785.0,4416.0,901.0,5198.0,1995.0,1839.0,18795.0,4335.0,7973.0,232.0,557.0,316.0,1599.0,1428.0,863.0,193.0,473.0,1154.0
23,429,Madhya Pradesh,Satna,49401.0,17701.0,8822.0,15378.0,48650.0,17713.0,19673.0,4019.0,4609.0,884.0,7374.0,951.0,2747.0,39316.0,5978.0,12664.0,743.0,2202.0,273.0,769.0,2103.0,1396.0,538.0,701.0,2112.0
23,430,Madhya Pradesh,Rewa,63696.0,17824.0,8483.0,14873.0,59842.0,21647.0,20729.0,4741.0,5870.0,970.0,9880.0,1197.0,3054.0,50880.0,7938.0,18439.0,1179.0,4234.0,414.0,833.0,2288.0,1942.0,1258.375,880.0,2653.0
23,431,Madhya Pradesh,Umaria,14800.0,2526.0,8273.0,14614.0,12439.0,5480.0,3972.0,966.0,987.0,124.0,3719.0,252.0,1524.0,10228.0,2830.0,5813.0,264.0,573.0,81.0,136.0,987.0,889.0,196.0,528.0,1497.0
23,432,Madhya Pradesh,Neemuch ,17663.0,6382.0,1913.0,3460.0,15689.0,5782.0,9264.0,2235.0,2469.0,76.0,1358.0,35.0,469.0,10849.0,1154.0,3212.0,117.0,399.0,12.0,26.0,380.0,204.0,115.0,107.0,468.0
23,433,Madhya Pradesh,Mandsaur,26402.0,12051.0,909.0,1436.0,24974.0,8545.0,14323.0,4022.0,4593.0,231.0,2709.0,127.0,669.0,16487.0,2388.0,7123.0,209.0,1053.0,39.0,88.0,575.0,321.0,210.0,200.0,874.0
23,434,Madhya Pradesh,Ratlam,31011.0,11336.0,9331.0,15573.0,33042.0,13876.0,17983.0,3078.0,4124.0,544.0,5418.0,204.0,1339.0,23517.0,4667.0,9695.0,361.0,1164.0,77.0,131.0,1110.0,751.0,335.0,398.0,1194.0
23,435,Madhya Pradesh,Ujjain,41532.0,27183.0,1760.0,2739.0,51488.0,18101.0,29995.0,5695.0,5416.0,882.0,5746.0,259.0,2238.0,33848.0,4890.0,9814.0,387.0,1495.0,74.0,187.0,1835.0,856.0,402.0,443.0,1554.0
23,436,Madhya Pradesh,Shajapur,22352.0,12334.0,781.0,1287.0,21695.0,8605.0,11528.0,3393.0,3595.0,188.0,3160.0,91.0,717.0,15612.0,2675.0,7450.0,285.0,1189.0,22.0,68.0,579.0,485.0,282.0,276.0,1028.0
23,437,Madhya Pradesh,Dewas,25609.0,12801.0,5937.0,9355.0,28786.0,11202.0,16043.0,3514.0,4518.0,309.0,3981.0,135.0,815.0,19964.0,3175.0,7658.0,315.0,1344.0,47.0,102.0,652.0,806.0,557.0,468.0,1268.0
23,438,Madhya Pradesh,Dhar,36022.0,7724.0,18704.375,30556.375,33685.0,19975.0,19780.0,5334.0,6601.0,469.0,4770.0,224.0,1252.0,29110.0,4050.0,9726.0,402.0,1461.0,103.0,170.0,1022.0,720.0,277.0,420.0,1295.0
23,439,Madhya Pradesh,Indore,72084.0,37416.0,6765.0,9933.0,105495.0,32754.0,65693.0,4254.0,4553.0,2421.0,5127.0,413.0,4483.0,67429.0,4479.0,7896.0,160.0,580.0,161.0,336.0,3856.0,648.0,83.0,126.0,474.0
23,440,Madhya Pradesh,Khargone (West Nimar),33098.0,11450.0,13369.0,22655.0,29045.0,15672.0,18857.0,3841.0,8036.0,315.0,2821.0,141.0,759.0,23039.0,2363.0,5666.0,201.0,694.0,65.0,120.0,612.0,458.0,147.0,254.0,717.0
23,441,Madhya Pradesh,Barwani ,19485.0,4761.0,18208.0,28493.0,17358.0,15000.0,12693.0,3905.0,4422.0,229.0,2287.0,72.0,464.0,17378.0,1909.0,4680.0,284.0,1038.0,26.0,62.0,349.0,378.0,139.0,206.0,438.0
23,442,Madhya Pradesh,Rajgarh,26080.0,11254.0,1105.0,2066.0,19526.0,9103.0,8319.0,2165.0,2317.0,197.0,3816.0,185.0,1019.0,16494.0,3203.0,9394.0,378.0,1363.0,58.0,125.0,779.0,613.0,342.0,392.0,1625.0
23,443,Madhya Pradesh,Vidisha,24589.0,11677.0,1747.0,2682.0,25916.0,10746.0,12707.0,2663.0,3602.0,260.0,4196.0,262.0,1112.0,19759.0,3348.0,5170.0,206.0,535.0,55.0,194.0,830.0,848.0,208.0,521.0,1041.0
23,444,Madhya Pradesh,Bhopal,52008.0,19027.0,2276.0,3722.0,63873.0,21366.0,34427.0,1176.0,1641.0,894.0,6681.0,447.0,6364.0,44131.0,5725.0,8234.0,243.0,444.0,192.0,334.0,5509.0,956.0,98.0,230.0,506.0
23,445,Madhya Pradesh,Sehore,17602.0,8617.0,2626.0,4256.0,18467.0,6692.0,8250.0,1766.0,2012.0,151.0,3469.0,162.0,1345.0,13440.0,2757.0,5430.0,227.0,803.0,52.0,99.0,1006.0,712.0,269.0,338.0,1081.0
23,446,Madhya Pradesh,Raisen,20592.0,7687.0,4308.0,6762.0,20802.0,7796.0,9525.0,1838.0,3293.0,223.0,3386.0,338.0,942.0,15687.0,2824.0,4626.0,164.0,413.0,78.0,265.0,706.0,562.0,183.0,344.0,866.0
23,447,Madhya Pradesh,Betul,37799.0,10771.0,18704.375,30556.375,37357.0,14056.0,18216.0,5217.0,5764.0,299.0,7894.0,290.0,2179.0,25303.0,6107.0,13170.0,607.0,1644.0,113.0,188.0,1520.0,1787.0,546.0,1020.0,2406.0
